0,0, Header,1,2,256,
1,0, Start_track,,,,
1,0, Time_signature,3,2,24,8
1,0, Key_signature,0," ""major""",,
1,0, Tempo,600000,,,
1,1, End_track,,,,
2,0, Start_track,,,,
2,0, Program_c,0,0,,
2,0, Control_c,0,121,0,
2,0, Control_c,0,64,0,
2,0, Control_c,0,91,48,
2,0, Control_c,0,10,51,
2,0, Control_c,0,7,100,
2,0, Note_on_c,0,67,53,
2,0, Control_c,0,121,0,
2,0, Control_c,0,64,0,
2,0, Control_c,0,91,48,
2,0, Control_c,0,10,51,
2,0, Control_c,0,7,100,
2,0, Title_t," ""Piano""",,,
2,0, Note_on_c,0,60,56,
2,384, Note_on_c,0,74,64,
2,391, Note_off_c,0,55,65,
2,512, Note_on_c,0,64,54,
2,514, Note_off_c,0,55,53,
2,768, Note_on_c,0,64,0,
2,768, Note_off_c,0,69,64,
2,768, Note_on_c,0,74,0,
2,773, Note_off_c,0,74,67,
2,1536, Note_on_c,0,65,0,
2,1536, Note_off_c,0,69,56,
2,1536, Note_on_c,0,60,0,
2,1551, Note_off_c,0,60,61,
2,1920, Note_on_c,0,69,0,
2,1927, Note_off_c,0,74,0,
2,2048, Note_on_c,0,55,61,
2,2050, Note_off_c,0,72,0,
2,2304, Note_on_c,0,60,56,
2,2304, Note_off_c,0,60,0,
2,2304, Note_on_c,0,60,67,
2,2309, Note_off_c,0,60,53,
2,2560, Note_off_c,0,72,56,
2,2560, Note_on_c,0,69,53,
2,2816, Note_off_c,0,60,0,
2,2816, Note_on_c,0,72,56,
2,3033, Note_off_c,0,60,53,
2,3072, Note_on_c,0,64,53,
2,3072, Note_off_c,0,62,61,
2,3072, Note_on_c,0,76,0,
2,3584, Note_off_c,0,60,0,
2,3584, Note_on_c,0,67,55,
2,3840, Note_on_c,0,53,65,
2,3840, Note_off_c,0,69,64,
2,3840, Note_on_c,0,72,64,
2,3845, Note_off_c,0,60,51,
2,4352, Note_off_c,0,64,51,
2,4352, Note_on_c,0,60,61,
2,4608, Note_on_c,0,69,56,
2,4608, Note_off_c,0,55,65,
2,4608, Note_on_c,0,60,0,
2,4623, Note_off_c,0,60,0,
2,5120, Note_off_c,0,55,0,
2,5120, Note_on_c,0,62,53,
2,5376, Note_on_c,0,60,56,
2,5376, Note_off_c,0,72,0,
2,5376, Note_on_c,0,76,54,
2,5381, Note_off_c,0,55,58,
2,6105, Note_off_c,0,55,54,
2,6144, Note_on_c,0,60,0,
2,6144, Note_off_c,0,74,53,
2,6144, Note_on_c,0,60,0,
2,6656, Note_off_c,0,67,0,
2,6656, Note_on_c,0,67,53,
2,6912, Note_on_c,0,53,0,
2,6912, Note_off_c,0,60,0,
2,6912, Note_on_c,0,60,56,
2,6917, Note_off_c,0,60,0,
2,7296, Note_on_c,0,64,54,
