0,0, Header,1,2,256,
1,0, Start_track,,,,
1,0, Time_signature,4,2,24,8
1,0, Key_signature,-5," ""major""",,
1,0, Tempo,1200000,,,
1,3072, Tempo,1200000,,,
1,3328, Tempo,1034482,,,
1,4096, Tempo,1153845,,,
1,4480, Tempo,1200000,,,
1,6144, Tempo,1200000,,,
1,10240, Tempo,1176469,,,
1,16384, Tempo,1176469,,,
1,16771, Tempo,1224489,,,
1,18432, Tempo,1250000,,,
1,19456, Tempo,1200000,,,
1,20992, Tempo,1250000,,,
1,21504, Tempo,1176469,,,
1,26112, Tempo,1153845,,,
1,31744, Tempo,1153845,,,
1,32256, Tempo,1132074,,,
1,32768, Tempo,1111111,,,
1,33408, Tempo,1071427,,,
1,33792, Tempo,1071426,,,
1,33792, Tempo,1153845,,,
1,33792, Time_signature,2,2,24,8
1,34304, Tempo,1153844,,,
1,34304, Tempo,1111111,,,
1,34304, Time_signature,4,2,24,8
1,34560, Tempo,1200000,,,
1,34816, Tempo,1333332,,,
1,35200, Tempo,1395347,,,
1,35328, Tempo,1250000,,,
1,35840, Tempo,1176469,,,
1,36800, Tempo,1250000,,,
1,36992, Tempo,1304346,,,
1,37248, Tempo,1250000,,,
1,37376, Tempo,1200000,,,
1,37888, Tempo,1224489,,,
1,39202, Tempo,1276595,,,
1,39424, Tempo,1276595,,,
1,39680, Tempo,1333332,,,
1,40448, Tempo,1250000,,,
1,45568, Tempo,882351,,,
1,51712, Tempo,937500,,,
1,52352, Tempo,857142,,,
1,52480, Tempo,1090909,,,
1,52736, Tempo,937500,,,
1,53248, Tempo,937500,,,
1,53760, Tempo,882351,,,
1,62720, Tempo,923075,,,
1,63616, Tempo,937500,,,
1,64000, Tempo,882351,,,
1,68096, Tempo,869565,,,
1,69248, Tempo,857142,,,
1,72704, Tempo,882351,,,
1,73728, Tempo,895521,,,
1,74752, Tempo,909089,,,
1,75776, Tempo,923075,,,
1,78336, Tempo,895521,,,
1,88576, Tempo,967740,,,
1,89472, Tempo,1000000,,,
1,90135, Tempo,1071427,,,
1,90624, Tempo,1000000,,,
1,96128, Tempo,952379,,,
1,96341, Tempo,1000000,,,
1,96554, Tempo,1052631,,,
1,96768, Tempo,1111111,,,
1,101120, Tempo,1153845,,,
1,101376, Tempo,1200000,,,
1,101590, Tempo,1250000,,,
1,101888, Tempo,1276595,,,
1,108032, Time_signature,9,3,36,8
1,111488, Tempo,1333332,,,
1,111488, Time_signature,4,2,24,8
1,112960, Tempo,1463413,,,
1,113536, Tempo,1304346,,,
1,114048, Tempo,1363636,,,
1,114560, Tempo,1276595,,,
1,120704, Tempo,1333332,,,
1,121055, Tempo,1395347,,,
1,121728, Tempo,1276595,,,
1,126848, Tempo,1363636,,,
1,128384, Tempo,1578947,,,
1,128385, End_track,,,,
